logFC,AveExpr,t,P.Value,adj.P.Val,B,gene_id,status,neg_log10_FDR,symbol
0.277920334287347,2.47327272092138,0.612589018485873,0.559130082275954,0.70883597554002,-6.29978138618009,100129195,NS,0.149454248821308,ZSCAN16-AS1
-0.808287369182791,1.35440712252032,-1.53929225376323,0.166627769110533,0.328921878678418,-5.14704410527139,100129196,NS,0.482907237878582,MATN1-AS1
-0.216579462939986,-0.652932504193746,-0.298731426080615,0.773619568183593,0.865090963776516,-5.93392256836485,100129203,NS,0.0629382243396313,LOC100129203
-0.40513874006474,-1.50910821232017,-0.598260745018982,0.568058745645178,0.716119562514609,-5.67606842366189,100129215,NS,0.145014462321477,LOC100129215
0.0339552059990536,2.90240020652617,0.108893539255044,0.916269204586268,0.952757382928635,-6.56748060682767,100129250,NS,0.0210176771894941,SMIM27
-3.39896586846353,-1.51528040506112,-3.17615180271836,0.0151674464691898,0.0915740220939208,-2.69951347077665,100129269,NS,1.03822771040823,LINC01160
1.16923152291318,-1.44479738068294,0.928662950500416,0.383381250634398,0.555979921475113,-5.47096027721315,100129297,NS,0.254940892140995,CD200R1L-AS1
-2.10649321653317,-2.04462562173763,-2.67932001316371,0.0308480282678436,0.129558843792206,-3.29588790113326,100129347,NS,0.887532936371227,LINC00484
0.382310073069777,-0.886666311602967,0.53866259680987,0.606416730145852,0.745585518473205,-5.81622212812468,100129354,NS,0.127502535885103,NRADDP
-0.50051311706272,3.19767864131268,-1.6869450315064,0.134417086690922,0.288041179825316,-5.27130819183387,100129387,NS,0.540545418864263,GABPB1-AS1
0.370077599284906,4.38558398410324,1.57304855207186,0.158653962287729,0.319470098771069,-5.62830336374184,100129405,NS,0.495569783973268,MSTO2P
-1.81338997122923,-1.22586507422495,-1.98783668055385,0.086360188877932,0.223539455013441,-4.23110012938246,100129434,NS,0.650645812208339,LOC100129434
0.12113241736638,1.93163034808658,0.319139541268362,0.758709422664691,0.855222018306622,-6.34039900467389,100129460,NS,0.0679211264312125,DPY19L1P1
0.0709482887212423,0.514723678577652,0.152882482326427,0.882700782111885,0.934002321308295,-6.15947397923057,100129461,NS,0.0296520444014585,LYRM4-AS1
1.81705141221464,0.998305405189069,3.79046084692416,0.00649030957651945,0.0614456358840671,-2.06122419232479,100129480,NS,1.21150895702118,MKRN2OS
-0.433270225853977,3.18067760506758,-0.999779504506318,0.35008392346688,0.525534044338273,-6.08643620941609,100129482,NS,0.279399144927188,ZNF37BP
1.00742036599349,2.64466030788318,1.45494527236178,0.18818900294321,0.354657079671123,-5.52326266153219,100129484,NS,0.450191366334514,LINC02983
1.46477008367678,-2.79899935775463,1.05591522485144,0.325415975682613,0.502996773937128,-5.20467525477726,100129516,NS,0.298434800363151,LINC02012
-1.43582388246051,-1.00286334510219,-2.20974326800807,0.0618878962285007,0.185900886088144,-3.9724721006414,100129518,NS,0.730718540178213,SOD2-OT1
1.20285536616123,1.90171116721461,2.0878903200199,0.0744202837276173,0.206004305048223,-4.54570808261827,100129534,NS,0.686123703712635,LOC100129534
-2.56307917411557,3.27532102692831,-4.57874036959939,0.00242026592828755,0.0378304780573925,-1.1742128084013,100129540,Down,1.42215817056621,LOC100129540
-1.38635699234148,-0.814705479528451,-2.20624176195699,0.0622120083720287,0.186408521096109,-3.99396669212166,100129543,NS,0.729534239082701,ZNF730
0.0369205562038551,1.97940199506297,0.0983418326048557,0.924351333676985,0.95780307874227,-6.39785006939992,100129550,NS,0.0187237713040291,LINC02035
1.51490500691819,2.5638854880052,2.82659851530644,0.0250057261302282,0.11644777221656,-3.57913009620596,100129583,NS,0.933868815616288,FAM47E
1.56447412359622,-0.426293995272688,1.95102680313488,0.0912116888403483,0.230600547410395,-4.43388201777974,100129654,NS,0.637139666091486,TCF24
-0.115687560193039,-1.11675072067463,-0.179933082984937,0.862180454565472,0.921588287120327,-5.90126845334356,100129716,NS,0.0354630535295161,ARRDC3-AS1
